url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,description,book_index
https://www.goodreads.com/book/show/259836.Dragons_of_Autumn_Twilight,"Dragons of Autumn Twilight (Dragonlance: Chronicles, #1)",Margaret Weis,2392,114152,3.98,444,1984,True,"['Fantasy', 'Dungeons and Dragons > Dragonlance', 'Fiction', 'Fantasy > Dragons', 'Fantasy > High Fantasy', 'Young Adult', 'Fantasy > Epic Fantasy', 'Adventure', 'Science Fiction Fantasy']",,,"Life-long friends, they went their separate ways. Now they are together again, though each holds secrets from the others in his heart. They speak of a world shadowed with rumors of war. They speak of tales with strange monsters, creatures of myth, creatures of legend. They do not speak of their secrets. Not then. Not until a chanced encounter with a beautiful, sorrowful woman who bears a magical crystal staff draws the companions deeper into the shadow forever changing their lives and shaping the fate of the world.

No one expected them to be heroes.

Least of all themselves.",259836
https://www.goodreads.com/book/show/172327.The_Ersatz_Elevator,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",Lemony Snicket,3655,131419,4.03,259,2001,True,"['Fiction', 'Young Adult', 'Childrens', 'Childrens > Middle Grade', 'Fantasy', 'Mystery', 'Adventure', 'Humor', 'Audiobook']",,"['667 Dark Avenue', 'Café Salmonella', 'Veblen Hall']","Dear Reader,
If you have just picked up this book, then it is not too late to put it back down. Like the previous books in A SERIES OF UNFORTUNATE EVENTS, there is nothing to be found in these pages but misery, despair, and discomfort, and you still have time to choose something else to read.
Within the chapters of this story, Violet, Klaus and Sunny Baudelaire encounter a darkened staircase, a red herring, some friends in a dire situation, three mysterious initials, a liar with an evil scheme, a secret passageway, and parsley soda.
I have sworn to write down these tales of the Baudelaire orphans so the general public will know each terrible thing that has happened to them, but if you decide to read something else instead, you will save yourself from a heapful of horror and woe.
With all due respect,
Lemony Snicket",172327
https://www.goodreads.com/book/show/10798416-the-statistical-probability-of-love-at-first-sight,The Statistical Probability of Love at First Sight,Jennifer E. Smith,10453,115617,3.77,236,2012,False,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Womens Fiction > Chick Lit', 'Young Adult > Young Adult Contemporary', 'Young Adult > Young Adult Romance', 'Young Adult > Teen']","['Rhode Island Teen Book Award Nominee (2014)', 'Lincoln Award Nominee (2015)', 'Goodreads Choice Award Nominee for Young Adult Fiction (2012)']","['New York (State)', 'London, England']","Who would have guessed that four minutes could change everything?

Today should be one of the worst days of seventeen-year-old Hadley Sullivan's life. Having missed her flight, she's stuck at JFK airport and late to her father's second wedding, which is taking place in London and involves a soon-to-be stepmother Hadley's never even met. Then she meets the perfect boy in the airport's cramped waiting area. His name is Oliver, he's British, and he's sitting in her row.

A long night on the plane passes in the blink of an eye, and Hadley and Oliver lose track of each other in the airport chaos upon arrival. Can fate intervene to bring them together once more?

Quirks of timing play out in this romantic and cinematic novel about family connections, second chances, and first loves. Set over a twenty-four-hour-period, Hadley and Oliver's story will make you believe that true love finds you when you're least expecting it.",10798416
https://www.goodreads.com/book/show/18630.The_Player_of_Games,"The Player of Games (Culture, #2)",Iain M. Banks,2782,64618,4.26,293,1988,True,"['Science Fiction', 'Fiction', 'Space > Space Opera', 'Science Fiction Fantasy', 'Fantasy', 'Cultural', 'Space', 'Novels', 'Audiobook']","[""Grand Prix de l'Imaginaire for Traduction (1994)"", 'Tähtivaeltaja Award (1995)']","['Empire of Azad', 'Chiark Orbital']","The Culture - a humanoid/machine symbiotic society - has thrown up many great Game Players. One of the best is Jernau Morat Gurgeh, Player of Games, master of every board, computer and strategy. Bored with success, Gurgeh travels to the Empire of Azad, cruel & incredibly wealthy, to try their fabulous game, a game so complex, so like life itself, that the winner becomes emperor. Mocked, blackmailed, almost murdered, Gurgeh accepts the game and with it the challenge of his life, and very possibly his death.",18630
https://www.goodreads.com/book/show/13895.The_Fires_of_Heaven,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,3529,153268,4.16,912,1993,True,"['Fiction', 'Fantasy > Epic Fantasy', 'Fantasy > High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Epic', 'Audiobook', 'Young Adult', 'Fantasy > Magic']",,,"The fifth book in Robert Jordan's internationally bestselling epic fantasy series, THE WHEEL OF TIME, now reissued with a stunning new cover design.

The bonds and wards that hold the Great Lord of the Dark are slowly failing, but still his fragile prison holds. The Forsaken, immortal servants of the shadow, weave their snares and tighten their grip upon the realms of men, sure in the knowledge that their master will soon break free...

Rand al' Thor, the Dragon Reborn, knows that he must strike at the Enemy, but his forces are divided by treachery and by ambition. Even the Aes Sedai, ancient guardians of the Light, are riven by civil war. Betrayed by his allies, pursued by his enemies and beset by the madness that comes to the male wielders of the One Power, Rand rides out to meet the foe.",13895
https://www.goodreads.com/book/show/18053060-dorothy-must-die,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle Paige,10305,76000,3.8,452,2014,True,"['Fantasy', 'Young Adult', 'Retellings', 'Fiction', 'Fantasy > Magic', 'Fantasy > Fairy Tales', 'Adventure', 'Young Adult > Young Adult Fantasy', 'Audiobook']",['Goodreads Choice Award Nominee for Debut Goodreads Author (2014)'],"['Oz', 'Kansas']","I didn't ask for any of this. I didn't ask to be some kind of hero.

But when your whole life gets swept up by a tornado—taking you with it—you have no choice but to go along, you know?

Sure, I've read the books. I've seen the movies. I know the song about the rainbow and the happy little bluebirds. But I never expected Oz to look like this. To be a place where Good Witches can't be trusted, Wicked Witches may just be the good guys, and winged monkeys can be executed for acts of rebellion. There's still a yellow brick road—but even that's crumbling.

What happened? Dorothy.

They say she found a way to come back to Oz. They say she seized power and the power went to her head. And now no one is safe.

My name is Amy Gumm—and I'm the other girl from Kansas.

I've been recruited by the Revolutionary Order of the Wicked.

I've been trained to fight.

And I have a mission.",18053060
https://www.goodreads.com/book/show/18053060-dorothy-must-die,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle Paige,10305,76002,3.8,452,2014,True,"['Fantasy', 'Young Adult', 'Retellings', 'Fiction', 'Fantasy > Magic', 'Fantasy > Fairy Tales', 'Adventure', 'Young Adult > Young Adult Fantasy', 'Audiobook']",['Goodreads Choice Award Nominee for Debut Goodreads Author (2014)'],"['Oz', 'Kansas']","I didn't ask for any of this. I didn't ask to be some kind of hero.

But when your whole life gets swept up by a tornado—taking you with it—you have no choice but to go along, you know?

Sure, I've read the books. I've seen the movies. I know the song about the rainbow and the happy little bluebirds. But I never expected Oz to look like this. To be a place where Good Witches can't be trusted, Wicked Witches may just be the good guys, and winged monkeys can be executed for acts of rebellion. There's still a yellow brick road—but even that's crumbling.

What happened? Dorothy.

They say she found a way to come back to Oz. They say she seized power and the power went to her head. And now no one is safe.

My name is Amy Gumm—and I'm the other girl from Kansas.

I've been recruited by the Revolutionary Order of the Wicked.

I've been trained to fight.

And I have a mission.",18053060
https://www.goodreads.com/book/show/36200494-be-more-pirate,Be More Pirate: Or How to Take On the World and Win,Sam Conniff,180,1407,3.89,290,2018,False,"['Nonfiction', 'Business', 'Self Help', 'Book Club', 'How To', 'Philosophy', 'Education']",,,"""Magnificent, one of the sharpest thinkers on the planet"" Forbes

""Fun, easy to digest ideas that are especially applicable to start-ups with youth, vision and a big focus on ethics. Business Book of the Month"" Financial Times

""A Modern Life Bible"" Shortlist Magazine

A model for how to break the system and create radical change"" The London Evening Standard


- - - -

Mischief, Purpose, Power

Pirates didn’t just break the rules, they rewrote them. They didn't just reject society, they reinvented it. Pirates didn’t just challenge the status-quo, they changed everyf*ckingthing.

Facing a self-interested establishment, a broken system, industrial-scale disruption and an uncertain future, pirates rebelled against an unfair world and change it for good. Now, you can follow in their footsteps.

Be More Pirate unveils the innovative strategies of Golden Age pirates, drawing parallels between the tactics and teachings of legends like Henry Morgan and Blackbeard with modern rebels, like Elon Musk, Malala and Banksy. With takeaway sections and a

Featuring takeaway sections and a guide to build you own pirate code 2.0, Be More Pirate will show you how to leave your mark on the 21st century.

Whatever your ambitions, ideas and challenges, Be More Pirate will revolutionize the way you live, think and work today, and tomorrow.

[BACK INSIDE COVER PRINT]

‘Be More Pirate feels so important as it looks to history to help us grip the future.’ Martha Lane-Fox, do you have a specific bio Martha would like us to use?

‘A refreshing, entertaining and inspiring perspective on work, leadership and why we do what we do ... it’s a call for a more radical rethink of where we’re going wrong, and where we’re going next.’ Bruce Daisley, Host of the Number 1 Business Podcast ‘Eat, Sleep, Work, Repeat’",36200494
https://www.goodreads.com/book/show/42246377-white-hot-kiss,"White Hot Kiss (The Dark Elements, #1)",Jennifer L. Armentrout,6619,62583,4.2,400,2014,True,"['Fantasy', 'Fantasy > Paranormal', 'Young Adult', 'Romance', 'Paranormal > Demons', 'Romance > Paranormal Romance', 'Fantasy > Urban Fantasy', 'Fantasy > Supernatural', 'New Adult']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'],,"Layla just wants to fit in at school and go on a date with Zayne, whom she's crushed on since forever. Trouble is, Zayne treats Layla like a sister--and Layla is a half demon, half gargoyle with abilities no one else possesses. And even though Zayne is a Warden, part of the race of gargoyles tasked with keeping humanity safe, Layla's kiss will kill anything with a soul--including him.

Then she meets Roth--a demon who claims to know her secrets. Though Layla knows she should stay away, it's tough when that whole no-kissing thing isn't an issue. Trusting Roth could ruin her chances with Zayne, but as Layla discovers she's the reason for a violent demon uprising, kissing the enemy suddenly pales in comparison to the looming end of the world.",42246377
https://www.goodreads.com/book/show/18775247-mr-mercedes,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen King,17788,271238,3.96,437,2014,True,"['Fiction', 'Thriller', 'Horror', 'Mystery', 'Mystery > Crime', 'Audiobook', 'Thriller > Mystery Thriller', 'Suspense', 'Adult']","['Hammett Prize (2014)', 'Edgar Award for Best Novel (2015)', 'Goodreads Choice Award for Mystery & Thriller (2014)']",['Midwest'],"In the predawn hours, in a distressed American city, hundreds of unemployed men and women line up for the opening of a job fair. They are tired and cold and desperate. Emerging from the fog, invisible until it is too late, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.

Months later, an ex-cop named bill Hodges, still haunted by the unsolved crime, contemplates suicide. When he gets a crazed letter from ""the perk,"" claiming credit for the murders, Hodges wakes up from his depressed and vacant retirement, fearing another even more diabolical attack and hell-bent on preventing it.

Brady Hartfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again. Only Bill Hodges, with a couple of eccentric and mismatched allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady's next mission, if it succeeds, will kill or maim thousands.

Mr. Mercedes is a war between good and evil from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable.
--front flap",18775247
https://www.goodreads.com/book/show/17182126-steelheart,"Steelheart (The Reckoners, #1)",Brandon Sanderson,14002,168304,4.12,386,2013,True,"['Fantasy', 'Young Adult', 'Science Fiction', 'Fiction', 'Science Fiction > Dystopia', 'Fantasy > Urban Fantasy', 'Comics > Superheroes', 'Audiobook', 'Adventure']","['Georgia Peach Book Award Nominee for Honor book (2014)', 'South Carolina Book Award Nominee for Young Adult (2016)', 'Rhode Island Teen Book Award (2015)', 'Lincoln Award Nominee (2016)', 'Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013)', 'Green Mountain Book Award Nominee (2016)', 'Missouri Gateway Readers Award Nominee (2016)']",,"Ten years ago, Calamity came. It was a burst in the sky that gave ordinary men and women extraordinary powers. The awed public started calling them Epics. But Epics are no friend of man. With incredible gifts came the desire to rule. And to rule man you must crush his will.

Nobody fights the Epics...nobody but the Reckoners. A shadowy group of ordinary humans, they spend their lives studying Epics, finding their weaknesses, and then assassinating them.

And David wants in. He wants Steelheart — the Epic who is said to be invincible. The Epic who killed David's father. For years, like the Reckoners, David's been studying, and planning — and he has something they need. Not an object, but an experience.

He's seen Steelheart bleed. And he wants revenge.",17182126
https://www.goodreads.com/book/show/92160.London,London,Edward Rutherfurd,1712,29237,4.06,1152,1997,False,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'European Literature > British Literature', 'Novels', 'Travel', 'Unfinished', 'Epic', 'Adult']",,"['London, England']","Here is Edward Rutherfurd's classic novel of London, a glorious pageant spanning 2,000 years. He brings this vibrant city's long and noble history alive through the ever-shifting fortunes, fates, and intrigues of half-a-dozen families, from the age of Julius Caesar to the 20th century. Generation after generation, these families embody the passion, struggle, wealth, and verve of the greatest city in the world.",92160
https://www.goodreads.com/book/show/2855034-nation,Nation,Terry Pratchett,2959,33001,4.08,367,2008,False,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Historical > Historical Fiction', 'Humor', 'Audiobook', 'Science Fiction > Alternate History', 'Young Adult > Teen']","['Locus Award Nominee for Best Young Adult Novel (2009)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2009)"", 'Odyssey Award Nominee (2009)', 'Los Angeles Times Book Prize for Young Adult Literature (2008)', 'Michael L. Printz Award Nominee (2009)', 'Boston Globe-Horn Book Award for Fiction and Poetry (2009)', 'Sidewise Award Nominee for Alternate History (2008)', 'Carnegie Medal Nominee (2010)']",,"Alone on a desert island — everything and everyone he knows and loves has been washed away in a storm — Mau is the last surviving member of his nation. He’s completely alone — or so he thinks until he finds the ghost girl. She has no toes, wears strange lacy trousers like the grandfather bird, and gives him a stick that can make fire.
Daphne, sole survivor of the wreck of the Sweet Judy, almost immediately regrets trying to shoot the native boy. Thank goodness the powder was wet and the gun only produced a spark. She’s certain her father, distant cousin of the Royal family, will come and rescue her but it seems, for now, that all she has for company is the boy and the foul-mouthed ship’s parrot, until other survivors arrive to take refuge on the island. Together, Mau and Daphne discover some remarkable things (including how to milk a pig, and why spitting in beer is a good thing), and start to forge a new nation.

Encompassing themes of death and nationhood, Terry Pratchett’s new novel is, as can be expected, extremely funny, witty and wise. Mau’s ancestors have something to teach us all. Mau just wishes they would shut up about it and let him get on with saving everyone’s lives!",2855034
https://www.goodreads.com/book/show/100924.Perelandra,"Perelandra (The Space Trilogy, #2)",C.S. Lewis,2676,46312,3.97,288,1943,True,"['Science Fiction', 'Fiction', 'Fantasy', 'Christian', 'Classics', 'Christian Fiction', 'Science Fiction Fantasy', 'Religion', 'Religion > Christianity']",['Retro Hugo Award Nominee for Best Novel (2019)'],['Venus'],"The second book in C. S. Lewis's acclaimed Space Trilogy, which also includes Out of the Silent Planet and That Hideous Strength, Perelandra continues the adventures of the extraordinary Dr. Ransom. Pitted against the most destructive of human weaknesses, temptation, the great man must battle evil on a new planet  Perelandra  when it is invaded by a dark force. Will Perelandra succumb to this malevolent being, who strives to create a new world order and who must destroy an old and beautiful civilization to do so? Or will it throw off the yoke of corruption and achieve a spiritual perfection as yet unknown to man? The outcome of Dr. Ransom's mighty struggle alone will determine the fate of this peace-loving planet.",100924
https://www.goodreads.com/book/show/15811545-a-tale-for-the-time-being,A Tale for the Time Being,Ruth Ozeki,11908,96247,4.0,432,2013,False,"['Fiction', 'Cultural > Japan', 'Magical Realism', 'Historical > Historical Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Cultural > Asia', 'Adult Fiction']","['Booker Prize Nominee (2013)', 'Sunburst Award for Adult (2014)', 'Los Angeles Times Book Prize for Fiction (2013)', 'PEN Open Book Award Nominee for Longlist (2014)', 'National Book Critics Circle Award Nominee for Fiction (2013)', 'The Kitschies for Red Tentacle (Novel) (2013)', 'Andrew Carnegie Medal Nominee for Fiction (2014)', 'Goodreads Choice Award Nominee for Fiction (2013)', 'Asian/Pacific American Award for Literature for Adult Fiction (2013)', 'Metų verstinė knyga Nominee (2016)']","['Tokyo', 'Cortes Island, British Columbia', 'Japan', 'Canada']","In Tokyo, sixteen-year-old Nao has decided there’s only one escape from her aching loneliness and her classmates’ bullying, but before she ends it all, Nao plans to document the life of her great-grandmother, a Buddhist nun who’s lived more than a century. A diary is Nao’s only solace—and will touch lives in a ways she can scarcely imagine.

Across the Pacific, we meet Ruth, a novelist living on a remote island who discovers a collection of artifacts washed ashore in a Hello Kitty lunchbox—possibly debris from the devastating 2011 tsunami. As the mystery of its contents unfolds, Ruth is pulled into the past, into Nao’s drama and her unknown fate, and forward into her own future. 

Full of Ozeki’s signature humour and deeply engaged with the relationship between writer and reader, past and present, fact and fiction, quantum physics, history, and myth, A Tale for the Time Being is a brilliantly inventive, beguiling story of our shared humanity and the search for home.",15811545
https://www.goodreads.com/book/show/44234.The_Civil_War,The Civil War: A Narrative,Shelby Foote,354,7492,4.54,2934,1963,False,"['History', 'Military History > Civil War', 'Nonfiction', 'North American Hi... > American History', 'War', 'American History > American Civil War', 'Military > Military History', 'War > Military Fiction', 'Politics']",['National Book Award Finalist for History (1975)'],,"Foote's comprehensive history of the Civil War includes three compelling volumes: Fort Sumter to Perryville, Fredericksburg to Meridian, and Red River to Appomattox. Collected together in a handsome boxed set, this is the perfect gift for any Civil War buff.

Fort Sumter to Perryville
""Here, for a certainty, is one of the great historical narratives of our century, a unique and brilliant achievement, one that must be firmly placed in the ranks of the masters."" -Van Allen Bradley, Chicago Daily News

""Anyone who wants to relive the Civil War, as thousands of Americans apparently do, will go through this volume with pleasure.... Years from now, Foote's monumental narrative most likely will continue to be read and remembered as a classic of its kind."" -New York Herald Tribune Book Review

Fredericksburg to Meridian
""This, then, is narrative history-a kind of history that goes back to an older literary tradition.... The writing is superb...one of the historical and literary achievements of our time."" -The Washington Post Book World

""Gettysburg...is described with such meticulous attention to action, terrain, time, and the characters of the various commanders that I understand, at last, what happened in that battle.... Mr. Foote has an acute sense of the relative importance of events and a novelist's skill in directing the reader's attention to the men and the episodes that will influence the course of the whole war, without omitting items which are of momentary interest. His organization of facts could hardly be bettered."" -Atlantic

Red River to Appomattox
""An unparalleled achievement, an American Iliad, a unique work uniting the scholarship of the historian and the high readability of the first-class novelist."" -Walker Percy

""I have never read a better, more vivid, more understandable account of the savage battling between Grant's and Lee's armies",44234
https://www.goodreads.com/book/show/331256.Roadside_Picnic,Roadside Picnic,Arkady Strugatsky,3371,50489,4.16,145,1972,False,"['Science Fiction', 'Fiction', 'Cultural > Russia', 'Classics', 'Literature > Russian Literature', 'Science Fiction > Dystopia', 'Fantasy', 'Novels', 'Science Fiction Fantasy']","['John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978)', ""Graoully d'Or for Roman étranger (1981)"", 'Science Fiction and Fantasy Translation Award Nominee for Long Form (Honorable Mention) (2013)']",,"Red Schuhart is a stalker, one of those young rebels who are compelled, in spite of extreme danger, to venture illegally into the Zone to collect the mysterious artifacts that the alien visitors left scattered around. His life is dominated by the place and the thriving black market in the alien products. But when he and his friend Kirill go into the Zone together to pick up a “full empty,” something goes wrong. And the news he gets from his girlfriend upon his return makes it inevitable that he’ll keep going back to the Zone, again and again, until he finds the answer to all his problems.

The Dead Mountaineer's Inn and The Snail on the Slope in one book.",331256
https://www.goodreads.com/book/show/103159.The_Forsyte_Saga,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",John Galsworthy,883,18812,4.17,872,1921,True,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'European Literature > British Literature', 'Literature', 'Romance', 'Historical', 'Novels', 'Literature > 20th Century']",,['United Kingdom'],"John Galsworthy, a Nobel Prize-winning author, chronicles the ebbing social power of the commercial upper-middle-class Forsyte family through three generations, beginning in Victorian London during the 1880s and ending in the early 1920s.",103159
https://www.goodreads.com/book/show/30312891-lord-of-shadows,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,14312,118420,4.43,699,2017,True,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy > Urban Fantasy', 'Fantasy > Paranormal', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Fantasy > Magic', 'LGBT']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017)'],"['Los Angeles, California']","Would you trade your soul mate for your soul?

A Shadowhunter’s life is bound by duty. Constrained by honor. The word of a Shadowhunter is a solemn pledge, and no vow is more sacred than the vow that binds parabatai, warrior partners—sworn to fight together, die together, but never to fall in love.

Emma Carstairs has learned that the love she shares with her parabatai, Julian Blackthorn, isn’t just forbidden—it could destroy them both. She knows she should run from Julian. But how can she when the Blackthorns are threatened by enemies on all sides?

Their only hope is the Black Volume of the Dead, a spell book of terrible power. Everyone wants it. Only the Blackthorns can find it. Spurred on by a dark bargain with the Seelie Queen, Emma; her best friend, Cristina; and Mark and Julian Blackthorn journey into the Courts of Faerie, where glittering revels hide bloody danger and no promise can be trusted. Meanwhile, rising tension between Shadowhunters and Downworlders has produced the Cohort, an extremist group of Shadowhunters dedicated to registering Downworlders and “unsuitable” Nephilim. They’ll do anything in their power to expose Julian’s secrets and take the Los Angeles Institute for their own.

When Downworlders turn against the Clave, a new threat rises in the form of the Lord of Shadows—the Unseelie King, who sends his greatest warriors to slaughter those with Blackthorn blood and seize the Black Volume. As dangers close in, Julian devises a risky scheme that depends on the cooperation of an unpredictable enemy. But success may come with a price he and Emma cannot even imagine, one that will bring with it a reckoning of blood that could have repercussions for everyone and everything they hold dear.",30312891
https://www.goodreads.com/book/show/12954620-falling-kingdoms,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan Rhodes,7912,59377,3.78,412,2012,True,"['Fantasy', 'Young Adult', 'Fantasy > Magic', 'Romance', 'Fantasy > High Fantasy', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Adventure', 'Fantasy > Epic Fantasy']",,,"In the three kingdoms of Mytica, magic has long been forgotten. And while hard-won peace has reigned for centuries, a deadly unrest now simmers below the surface.

As the rulers of each kingdom grapple for power, the lives of their subjects are brutally transformed... and four key players, royals and rebels alike, find their fates forever intertwined. Cleo, Jonas, Lucia, and Magnus are caught in a dizzying world of treacherous betrayals, shocking murders, secret alliances, and even unforeseen love.

The only outcome that's certain is that kingdoms will fall. Who will emerge triumphant when all they know has collapsed?

It's the eve of war.... Choose your side.

Princess: Raised in pampered luxury, Cleo must now embark on a rough and treacherous journey into enemy territory in search of magic long thought extinct.

Rebel: Jonas, enraged at injustice, lashes out against the forces of oppression that have kept his country cruelly impoverished. To his shock, he finds himself the leader of a people's revolution centuries in the making.

Sorceress: Lucia, adopted at birth into the royal family, discovers the truth about her past—and the supernatural legacy she is destined to wield.

Heir: Bred for aggression and trained to conquer, firstborn son Magnus begins to realize that the heart can be more lethal than the sword....",12954620
https://www.goodreads.com/book/show/6944032-night-pleasures,"Night Pleasures (Dark-Hunter, #1)",Sherrilyn Kenyon,2928,76960,4.18,309,2002,True,"['Fantasy > Paranormal', 'Romance', 'Romance > Paranormal Romance', 'Fantasy', 'Paranormal > Vampires', 'Fantasy > Urban Fantasy', 'Adult', 'Fantasy > Mythology', 'Fiction']","['Laurel Wreath Award', 'HOLT Medallion by Virginia Romance Writers for Paranormal/Time Travel/Futuristic (2003)', 'PRISM Award by Fantasy, Futuristic and Paranormal Special Interest Chapter of RWA for Best Light Paranormal (2002)']","['New Orleans, Louisiana']","See how it all began…

Have you ever wanted to know what it’s like to be immortal? To journey through the night stalking the evil that preys on humans? To have unlimited wealth, unlimited power?

That is my existence, and it is dark and dangerous. I play hero to thousands, but am known to none. And I love every minute of it.

Or so I thought until one night when I woke up handcuffed to my worst nightmare: an accountant. She’s smart, sexy, witty, and wants nothing to do with the paranormal.

My attraction to Amanda Devereaux goes against everything I stand for. Not to mention the last time I fell in love it cost me not only my human life, but also my very soul. Now I find myself wanting to believe that love and loyalty do exist.

Even more disturbing, I find myself wondering if there’s any way a woman can love a man whose battle scars run deep, and whose heart was damaged by a betrayal so savage that he’s not sure it will ever beat again.

Kyrian of Thrace",6944032
https://www.goodreads.com/book/show/131123.The_Austere_Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",Lemony Snicket,4146,145649,3.98,221,2000,True,"['Fiction', 'Young Adult', 'Childrens', 'Childrens > Middle Grade', 'Fantasy', 'Mystery', 'Adventure', 'Audiobook', 'Humor']",,['Prufrock Preparatory School'],"Dear Reader,

If you are looking for a story about cheerful youngsters spending a jolly time at boarding school, look elsewhere. Violet, Klaus, and Sunny Baudelaire are intelligent and resourceful children, and you might expect that they would do very well at school. Don't. For the Baudelaires, school turns out to be another miserable episode in their unlucky lives.

Truth be told, within the chapters that make up this dreadful story, the children will face snapping crabs, strict punishments, dripping fungus, comprehensive exams, violin recitals, S.O.R.E., and the metric system.

It is my solemn duty to stay up all night researching and writing the history of these three hapless youngsters, but you may be more comfortable getting a good night's sleep. In that case, you should probably choose some other book.

With all due respect,
Lemony Snicket",131123
https://www.goodreads.com/book/show/153025.Heart_Shaped_Box,Heart-Shaped Box,Joe Hill,9243,117109,3.85,376,2007,False,"['Horror', 'Fiction', 'Thriller', 'Fantasy > Paranormal', 'Paranormal > Ghosts', 'Fantasy', 'Fantasy > Supernatural', 'Mystery', 'Audiobook']","['Bram Stoker Award for Best First Novel (2007)', 'Locus Award for Best First Novel (2008)', 'Macavity Award Nominee for Best First Mystery Novel (2008)', 'ITW Thriller Award for Best First Novel (2008)', 'British Fantasy Award Nominee for Best Novel (2008)']","['Piecliff, New York', 'New York (State)']","Aging, self-absorbed rock star Judas Coyne has a thing for the macabre -- his collection includes sketches from infamous serial killer John Wayne Gacy, a trepanned skull from the 16th century, a used hangman's noose, Aleister Crowley's childhood chessboard, etc. -- so when his assistant tells him about a ghost for sale on an online auction site, he immediately puts in a bid and purchases it.

The black, heart-shaped box that Coyne receives in the mail not only contains the suit of a dead man but also his vengeance-obsessed spirit. The ghost, it turns out, is the stepfather of a young groupie who committed suicide after the 54-year-old Coyne callously used her up and threw her away. Now, determined to kill Coyne and anyone who aids him, the merciless ghost of Craddock McDermott begins his assault on the rocker's sanity.",153025
https://www.goodreads.com/book/show/143534.The_Gift_of_the_Magi,The Gift of the Magi,O. Henry,2065,86470,4.1,26,1905,False,"['Classics', 'Short Stories', 'Fiction', 'Holiday > Christmas', 'Romance', 'Holiday', 'Literature', 'Young Adult', 'Childrens > Picture Books']",,['United States of America'],"One dollar and eighty-seven cents is all the money Della has in the world to buy her beloved a Christmas present. She has nothing to sell except her only treasure--her long, beautiful brown hair. Set in New York at the turn of the twentieth century, this classic piece of American literature tells the story of a young couple and the sacrifices each must make to buy the other a gift. Beautiful, delicate watercolors by award-winning illustrator Lisbeth Zwerger add new poignancy and charm to this simple tale about the rewards of unselfish love.",143534
https://www.goodreads.com/book/show/233667.Firestarter,Firestarter,Stephen King,3629,203421,3.89,403,1980,False,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Fantasy', 'Fantasy > Paranormal', 'Suspense', 'Fantasy > Supernatural', 'Adult']","['Locus Award Nominee for Best SF Novel (1981)', 'Balrog Award Nominee for Best Novel (1981)', 'British Fantasy Award Nominee for Best Novel (August Derlith Fantasy Award) (1981)']","['United States of America', 'Albany, New York', 'New York City, New York', 'Virginia', 'Bradford, Vermont', 'Harrison, Ohio', 'Vermont']","This a previously-published edition of ISBN 0451167805.

The Department of Scientific Intelligence (aka ""The Shop"") never anticipated that two participants in their research program would marry and have a child. Charlie McGee inherited pyrokinetic powers from her parents, who had been given a low-grade hallucinogen called ""Lot Six"" while at college. Now the government is trying to capture young Charlie and harness her powerful firestarting skills as a weapon.
--stephenking.com",233667
